flow1,flow2,flow3,flow4,flow5,pressure1,pressure2,pressure3,pressure4,pressure5,pressure6
9.0,6.0,7.0,1.0,0.0,0.455,0.34,0.015,0.342,0.353,0.343
8.0,5.0,8.0,2.0,0.0,0.453,0.339,0.015,0.338,0.351,0.337
9.0,6.0,8.0,1.0,0.0,0.413,0.228,0.017,0.228,0.238,0.23
12.0,6.0,10.0,2.0,0.0,0.412,0.227,0.017,0.224,0.237,0.229
11.0,7.0,10.0,1.0,0.0,0.41,0.226,0.019,0.226,0.237,0.227
11.0,6.0,10.0,1.0,0.0,0.411,0.226,0.017,0.225,0.236,0.228
12.0,7.0,10.0,1.0,0.0,0.411,0.229,0.018,0.227,0.238,0.228
11.0,6.0,10.0,2.0,0.0,0.409,0.228,0.017,0.228,0.237,0.228
11.0,7.0,10.0,1.0,0.0,0.399,0.225,0.019,0.225,0.236,0.228
11.0,6.0,9.0,1.0,0.0,0.408,0.227,0.021,0.225,0.236,0.229
11.0,7.0,10.0,2.0,0.0,0.407,0.227,0.02,0.226,0.237,0.23
11.0,6.0,10.0,1.0,0.0,0.412,0.228,0.019,0.227,0.238,0.23
11.0,6.0,10.0,1.0,0.0,0.41,0.227,0.02,0.226,0.235,0.229
12.0,7.0,10.0,2.0,0.0,0.415,0.227,0.019,0.226,0.238,0.229
11.0,6.0,9.0,1.0,0.0,0.418,0.23,0.019,0.23,0.239,0.232
11.0,6.0,10.0,1.0,0.0,0.407,0.226,0.02,0.223,0.235,0.229
11.0,7.0,10.0,2.0,0.0,0.414,0.229,0.019,0.227,0.238,0.231
11.0,6.0,10.0,1.0,0.0,0.405,0.226,0.021,0.222,0.232,0.225
11.0,6.0,10.0,2.0,0.0,0.41,0.228,0.021,0.227,0.239,0.231
12.0,7.0,10.0,1.0,0.0,0.409,0.226,0.02,0.212,0.22,0.211
12.0,6.0,11.0,5.0,0.0,0.387,0.185,0.022,0.189,0.201,0.188
12.0,7.0,11.0,5.0,0.0,0.392,0.192,0.021,0.19,0.202,0.187
12.0,6.0,11.0,6.0,0.0,0.389,0.188,0.022,0.189,0.201,0.19
12.0,7.0,11.0,7.0,0.0,0.391,0.187,0.021,0.191,0.202,0.19
13.0,6.0,10.0,6.0,0.0,0.392,0.19,0.022,0.189,0.202,0.19
12.0,7.0,11.0,7.0,0.0,0.394,0.192,0.022,0.192,0.203,0.191
12.0,6.0,11.0,5.0,0.0,0.387,0.188,0.021,0.19,0.201,0.188
12.0,7.0,11.0,5.0,0.0,0.388,0.186,0.022,0.186,0.2,0.188
13.0,6.0,11.0,5.0,0.0,0.393,0.192,0.022,0.191,0.203,0.191
12.0,6.0,11.0,5.0,0.0,0.387,0.185,0.022,0.184,0.201,0.187
12.0,7.0,11.0,4.0,0.0,0.387,0.188,0.022,0.19,0.202,0.19
12.0,6.0,11.0,5.0,0.0,0.393,0.188,0.022,0.191,0.201,0.189
12.0,6.0,11.0,5.0,0.0,0.392,0.187,0.022,0.191,0.201,0.189
12.0,7.0,11.0,4.0,0.0,0.391,0.188,0.021,0.19,0.202,0.191
13.0,6.0,11.0,5.0,0.0,0.389,0.188,0.022,0.192,0.202,0.191
12.0,7.0,11.0,6.0,0.0,0.391,0.187,0.021,0.19,0.203,0.191
12.0,6.0,11.0,5.0,0.0,0.395,0.189,0.022,0.189,0.2,0.188
13.0,6.0,11.0,5.0,0.0,0.381,0.17,0.022,0.167,0.185,0.172
12.0,7.0,11.0,5.0,0.0,0.386,0.171,0.023,0.169,0.185,0.174
13.0,6.0,12.0,4.0,0.0,0.384,0.168,0.022,0.169,0.185,0.172
13.0,7.0,11.0,5.0,0.0,0.38,0.169,0.022,0.167,0.181,0.171
13.0,6.0,12.0,5.0,0.0,0.377,0.168,0.022,0.165,0.184,0.168
13.0,7.0,11.0,4.0,0.0,0.381,0.17,0.022,0.166,0.181,0.17
12.0,6.0,12.0,5.0,0.0,0.379,0.167,0.022,0.165,0.182,0.169
13.0,7.0,11.0,4.0,0.0,0.377,0.167,0.021,0.163,0.18,0.166
13.0,6.0,12.0,5.0,0.0,0.385,0.169,0.022,0.167,0.181,0.168
13.0,6.0,11.0,5.0,0.0,0.381,0.168,0.022,0.165,0.179,0.168
13.0,7.0,12.0,5.0,0.0,0.381,0.169,0.023,0.166,0.182,0.17
13.0,7.0,12.0,4.0,0.0,0.382,0.169,0.022,0.167,0.184,0.171
13.0,6.0,12.0,5.0,0.0,0.381,0.169,0.022,0.166,0.185,0.172
13.0,7.0,11.0,5.0,0.0,0.379,0.168,0.023,0.166,0.183,0.17
12.0,6.0,12.0,4.0,0.0,0.38,0.169,0.023,0.166,0.18,0.169
13.0,6.0,11.0,5.0,0.0,0.381,0.168,0.022,0.166,0.182,0.168
13.0,7.0,12.0,4.0,0.0,0.377,0.167,0.021,0.168,0.184,0.173
12.0,6.0,10.0,5.0,0.0,0.394,0.199,0.02,0.2,0.207,0.2
12.0,6.0,8.0,2.0,0.0,0.389,0.197,0.02,0.2,0.207,0.194
12.0,6.0,6.0,2.0,0.0,0.392,0.197,0.021,0.198,0.206,0.194
13.0,7.0,7.0,2.0,0.0,0.389,0.197,0.021,0.199,0.206,0.194
12.0,6.0,7.0,1.0,0.0,0.381,0.19,0.021,0.197,0.205,0.193
12.0,6.0,7.0,2.0,0.0,0.399,0.199,0.021,0.199,0.207,0.193
12.0,6.0,6.0,2.0,0.0,0.39,0.193,0.022,0.195,0.203,0.192
12.0,6.0,7.0,2.0,0.0,0.392,0.193,0.021,0.198,0.207,0.193
13.0,7.0,7.0,2.0,0.0,0.393,0.193,0.022,0.196,0.204,0.193
12.0,6.0,6.0,1.0,0.0,0.392,0.197,0.023,0.198,0.205,0.194
12.0,6.0,7.0,2.0,0.0,0.393,0.195,0.021,0.196,0.205,0.192
12.0,6.0,6.0,2.0,0.0,0.395,0.197,0.022,0.199,0.204,0.193
12.0,7.0,6.0,2.0,0.0,0.394,0.197,0.022,0.2,0.208,0.194
12.0,6.0,7.0,1.0,0.0,0.39,0.195,0.022,0.201,0.208,0.199
12.0,6.0,6.0,2.0,0.0,0.383,0.194,0.023,0.198,0.206,0.193
12.0,6.0,7.0,2.0,0.0,0.394,0.198,0.022,0.199,0.207,0.194
13.0,6.0,7.0,1.0,0.0,0.39,0.196,0.022,0.198,0.207,0.196
12.0,6.0,6.0,2.0,0.0,0.391,0.193,0.022,0.181,0.193,0.179
12.0,7.0,7.0,2.0,0.0,0.385,0.17,0.022,0.171,0.184,0.17
13.0,6.0,8.0,1.0,0.0,0.382,0.17,0.023,0.17,0.183,0.172
13.0,6.0,8.0,2.0,0.0,0.382,0.169,0.022,0.17,0.182,0.168
13.0,6.0,8.0,1.0,0.0,0.381,0.17,0.021,0.169,0.18,0.168
12.0,7.0,7.0,2.0,0.0,0.379,0.168,0.022,0.17,0.182,0.169
13.0,6.0,8.0,1.0,0.0,0.379,0.168,0.022,0.17,0.183,0.173
13.0,6.0,8.0,2.0,0.0,0.384,0.168,0.022,0.17,0.184,0.171
13.0,7.0,8.0,1.0,0.0,0.379,0.168,0.022,0.17,0.182,0.17
13.0,6.0,8.0,2.0,0.0,0.382,0.168,0.021,0.172,0.186,0.173
12.0,6.0,8.0,2.0,0.0,0.386,0.17,0.022,0.172,0.184,0.172
13.0,7.0,7.0,1.0,0.0,0.38,0.167,0.021,0.169,0.182,0.169
13.0,6.0,8.0,2.0,0.0,0.379,0.167,0.021,0.168,0.181,0.169
13.0,6.0,8.0,1.0,0.0,0.379,0.169,0.021,0.169,0.181,0.168
12.0,6.0,8.0,1.0,0.0,0.379,0.169,0.022,0.17,0.182,0.171
13.0,6.0,8.0,2.0,0.0,0.38,0.167,0.021,0.169,0.181,0.172
13.0,7.0,8.0,1.0,0.0,0.388,0.17,0.021,0.171,0.184,0.171
13.0,6.0,8.0,2.0,0.0,0.386,0.17,0.021,0.172,0.184,0.174
13.0,6.0,8.0,2.0,0.0,0.37,0.156,0.022,0.158,0.168,0.16
13.0,7.0,8.0,3.0,0.0,0.372,0.155,0.022,0.157,0.168,0.16
13.0,6.0,9.0,4.0,0.0,0.372,0.156,0.022,0.158,0.166,0.157
13.0,6.0,8.0,4.0,0.0,0.368,0.155,0.022,0.156,0.166,0.158
14.0,7.0,9.0,4.0,0.0,0.373,0.156,0.022,0.157,0.167,0.158
13.0,6.0,9.0,3.0,0.0,0.373,0.158,0.023,0.157,0.17,0.16
13.0,6.0,8.0,4.0,0.0,0.368,0.154,0.021,0.158,0.169,0.16
13.0,7.0,9.0,4.0,0.0,0.369,0.154,0.022,0.156,0.166,0.157
13.0,6.0,8.0,4.0,0.0,0.37,0.156,0.023,0.157,0.172,0.159
14.0,6.0,9.0,3.0,0.0,0.372,0.157,0.021,0.158,0.172,0.16
13.0,6.0,9.0,4.0,0.0,0.371,0.157,0.022,0.157,0.17,0.159
13.0,7.0,9.0,4.0,0.0,0.376,0.157,0.022,0.157,0.169,0.157
13.0,6.0,8.0,4.0,0.0,0.372,0.156,0.022,0.157,0.17,0.159
14.0,6.0,9.0,4.0,0.0,0.372,0.156,0.023,0.158,0.171,0.159
13.0,7.0,9.0,3.0,0.0,0.368,0.156,0.022,0.155,0.166,0.158
13.0,6.0,8.0,4.0,0.0,0.364,0.153,0.022,0.155,0.167,0.158
13.0,6.0,9.0,4.0,0.0,0.381,0.158,0.021,0.158,0.165,0.157
13.0,6.0,8.0,4.0,0.0,0.367,0.153,0.022,0.146,0.156,0.147
14.0,7.0,10.0,3.0,0.0,0.363,0.141,0.022,0.144,0.153,0.146
14.0,6.0,9.0,4.0,0.0,0.361,0.143,0.023,0.144,0.155,0.145
13.0,6.0,9.0,3.0,0.0,0.363,0.143,0.021,0.143,0.154,0.145
14.0,7.0,10.0,4.0,0.0,0.355,0.14,0.022,0.142,0.152,0.145
13.0,6.0,9.0,3.0,0.0,0.361,0.141,0.021,0.141,0.152,0.143
14.0,7.0,10.0,4.0,0.0,0.359,0.143,0.022,0.143,0.153,0.145
13.0,6.0,9.0,4.0,0.0,0.361,0.142,0.021,0.141,0.152,0.144
14.0,6.0,9.0,3.0,0.0,0.364,0.143,0.023,0.143,0.155,0.144
13.0,7.0,10.0,3.0,0.0,0.362,0.143,0.021,0.143,0.153,0.145
14.0,6.0,9.0,4.0,0.0,0.361,0.142,0.021,0.142,0.151,0.144
13.0,6.0,10.0,3.0,0.0,0.367,0.143,0.021,0.143,0.153,0.143
14.0,7.0,9.0,4.0,0.0,0.363,0.142,0.022,0.142,0.154,0.145
14.0,6.0,10.0,3.0,0.0,0.364,0.143,0.021,0.142,0.153,0.145
13.0,6.0,9.0,4.0,0.0,0.353,0.141,0.022,0.143,0.153,0.146
14.0,7.0,10.0,3.0,0.0,0.365,0.143,0.021,0.141,0.153,0.145
14.0,6.0,9.0,4.0,0.0,0.36,0.143,0.022,0.142,0.152,0.144
13.0,7.0,10.0,3.0,0.0,0.366,0.144,0.021,0.141,0.153,0.143
14.0,6.0,9.0,4.0,0.0,0.424,0.315,0.019,0.322,0.336,0.325
10.0,7.0,8.0,2.0,0.0,0.441,0.355,0.017,0.355,0.369,0.354
9.0,5.0,8.0,2.0,0.0,0.441,0.36,0.018,0.365,0.376,0.363
10.0,6.0,8.0,2.0,0.0,0.446,0.37,0.018,0.372,0.384,0.369
8.0,5.0,8.0,2.0,0.0,0.456,0.373,0.017,0.376,0.385,0.372
9.0,6.0,7.0,1.0,0.0,0.452,0.376,0.018,0.379,0.389,0.373
9.0,5.0,8.0,2.0,0.0,0.461,0.382,0.017,0.386,0.396,0.385
8.0,5.0,7.0,2.0,0.0,0.449,0.381,0.017,0.383,0.394,0.385
9.0,6.0,7.0,2.0,0.0,0.456,0.381,0.016,0.387,0.399,0.389
8.0,5.0,7.0,1.0,0.0,0.462,0.394,0.015,0.392,0.4,0.389
8.0,5.0,8.0,2.0,0.0,0.462,0.394,0.014,0.394,0.405,0.396
9.0,5.0,7.0,2.0,0.0,0.462,0.395,0.015,0.391,0.401,0.393
8.0,5.0,7.0,1.0,0.0,0.462,0.396,0.013,0.393,0.4,0.392
8.0,6.0,7.0,2.0,0.0,0.464,0.397,0.013,0.397,0.408,0.394
8.0,5.0,7.0,1.0,0.0,0.464,0.398,0.013,0.399,0.41,0.401
9.0,5.0,7.0,2.0,0.0,0.46,0.396,0.014,0.397,0.407,0.397
8.0,5.0,7.0,1.0,0.0,0.463,0.397,0.015,0.398,0.41,0.398
8.0,5.0,7.0,2.0,0.0,0.461,0.39,0.02,0.323,0.32,0.308
11.0,7.0,11.0,1.0,0.0,0.39,0.25,0.017,0.249,0.265,0.253
13.0,8.0,11.0,2.0,0.0,0.391,0.25,0.019,0.246,0.263,0.25
12.0,7.0,11.0,1.0,0.0,0.391,0.252,0.018,0.251,0.268,0.254
12.0,8.0,11.0,1.0,0.0,0.39,0.251,0.02,0.25,0.265,0.253
13.0,8.0,12.0,2.0,0.0,0.39,0.25,0.019,0.247,0.263,0.249
12.0,7.0,11.0,1.0,0.0,0.391,0.251,0.021,0.247,0.263,0.25
12.0,8.0,11.0,2.0,0.0,0.383,0.247,0.021,0.245,0.263,0.249
13.0,8.0,12.0,1.0,0.0,0.389,0.251,0.021,0.248,0.264,0.25
12.0,8.0,11.0,2.0,0.0,0.39,0.25,0.021,0.249,0.266,0.253
13.0,8.0,11.0,1.0,0.0,0.389,0.249,0.021,0.244,0.259,0.25
12.0,7.0,11.0,2.0,0.0,0.39,0.248,0.022,0.244,0.261,0.248
13.0,8.0,12.0,1.0,0.0,0.395,0.254,0.021,0.251,0.266,0.253
12.0,8.0,11.0,1.0,0.0,0.383,0.247,0.022,0.248,0.263,0.251
12.0,8.0,11.0,2.0,0.0,0.391,0.252,0.021,0.25,0.266,0.253
13.0,8.0,12.0,1.0,0.0,0.39,0.253,0.022,0.249,0.261,0.248
13.0,8.0,11.0,2.0,0.0,0.391,0.251,0.021,0.249,0.266,0.255
12.0,7.0,11.0,1.0,0.0,0.389,0.253,0.021,0.25,0.268,0.255
13.0,8.0,12.0,3.0,0.0,0.364,0.207,0.023,0.206,0.219,0.209
13.0,9.0,13.0,7.0,0.0,0.363,0.207,0.022,0.202,0.214,0.206
13.0,8.0,12.0,6.0,0.0,0.364,0.206,0.021,0.201,0.216,0.207
14.0,9.0,12.0,6.0,0.0,0.365,0.206,0.021,0.204,0.216,0.207
14.0,8.0,13.0,6.0,0.0,0.365,0.206,0.021,0.202,0.217,0.207
13.0,9.0,12.0,7.0,0.0,0.359,0.204,0.021,0.2,0.214,0.203
14.0,8.0,13.0,6.0,0.0,0.364,0.206,0.021,0.203,0.216,0.206
13.0,9.0,12.0,6.0,0.0,0.355,0.205,0.021,0.201,0.213,0.206
14.0,9.0,13.0,7.0,0.0,0.355,0.205,0.021,0.202,0.214,0.204
13.0,8.0,12.0,7.0,0.0,0.363,0.204,0.021,0.203,0.214,0.209
14.0,9.0,13.0,6.0,0.0,0.361,0.205,0.021,0.2,0.212,0.203
13.0,8.0,12.0,7.0,0.0,0.36,0.203,0.022,0.201,0.215,0.209
14.0,9.0,13.0,6.0,0.0,0.364,0.206,0.021,0.201,0.214,0.203
14.0,8.0,13.0,7.0,0.0,0.358,0.204,0.021,0.199,0.212,0.204
14.0,9.0,12.0,6.0,0.0,0.359,0.204,0.021,0.201,0.214,0.204
13.0,9.0,13.0,7.0,0.0,0.364,0.205,0.021,0.201,0.213,0.204
14.0,8.0,12.0,6.0,0.0,0.359,0.203,0.021,0.199,0.213,0.206
14.0,9.0,13.0,7.0,0.0,0.363,0.201,0.022,0.18,0.2,0.185
14.0,9.0,13.0,6.0,0.0,0.339,0.178,0.022,0.176,0.194,0.181
14.0,9.0,13.0,5.0,0.0,0.346,0.178,0.022,0.175,0.195,0.181
14.0,9.0,12.0,6.0,0.0,0.341,0.178,0.019,0.173,0.191,0.178
14.0,9.0,14.0,5.0,0.0,0.345,0.177,0.019,0.176,0.192,0.182
14.0,9.0,13.0,6.0,0.0,0.344,0.178,0.021,0.172,0.192,0.178
15.0,9.0,13.0,5.0,0.0,0.342,0.177,0.02,0.171,0.189,0.177
14.0,9.0,13.0,6.0,0.0,0.347,0.179,0.021,0.174,0.193,0.179
14.0,9.0,13.0,5.0,0.0,0.343,0.179,0.02,0.173,0.191,0.179
14.0,9.0,13.0,6.0,0.0,0.345,0.179,0.021,0.174,0.193,0.18
14.0,9.0,13.0,5.0,0.0,0.343,0.176,0.02,0.171,0.189,0.177
15.0,9.0,13.0,6.0,0.0,0.343,0.178,0.021,0.174,0.193,0.18
14.0,9.0,13.0,5.0,0.0,0.342,0.177,0.021,0.173,0.191,0.18
14.0,9.0,13.0,5.0,0.0,0.342,0.177,0.02,0.174,0.192,0.18
14.0,9.0,13.0,6.0,0.0,0.346,0.178,0.019,0.174,0.192,0.18
14.0,9.0,13.0,5.0,0.0,0.342,0.175,0.02,0.174,0.192,0.179
14.0,9.0,13.0,6.0,0.0,0.336,0.173,0.017,0.168,0.186,0.175
15.0,9.0,13.0,5.0,0.0,0.338,0.175,0.021,0.173,0.192,0.18
13.0,9.0,12.0,5.0,0.0,0.367,0.208,0.02,0.208,0.217,0.205
14.0,8.0,7.0,2.0,0.0,0.361,0.208,0.02,0.208,0.214,0.207
13.0,9.0,8.0,2.0,0.0,0.358,0.207,0.02,0.207,0.218,0.207
14.0,8.0,7.0,2.0,0.0,0.36,0.206,0.02,0.207,0.216,0.21
13.0,9.0,7.0,2.0,0.0,0.362,0.207,0.022,0.208,0.216,0.208
14.0,9.0,7.0,2.0,0.0,0.35,0.204,0.021,0.205,0.213,0.207
14.0,8.0,6.0,2.0,0.0,0.356,0.206,0.018,0.206,0.214,0.206
13.0,9.0,7.0,2.0,0.0,0.358,0.206,0.02,0.209,0.217,0.209
14.0,9.0,7.0,2.0,0.0,0.36,0.206,0.02,0.209,0.219,0.21
13.0,8.0,7.0,2.0,0.0,0.348,0.204,0.021,0.206,0.214,0.206
14.0,9.0,7.0,2.0,0.0,0.362,0.208,0.02,0.208,0.216,0.211
14.0,9.0,6.0,2.0,0.0,0.353,0.206,0.021,0.208,0.215,0.206
13.0,8.0,7.0,2.0,0.0,0.363,0.207,0.019,0.206,0.214,0.208
14.0,9.0,7.0,2.0,0.0,0.356,0.205,0.021,0.207,0.214,0.208
13.0,8.0,6.0,1.0,0.0,0.363,0.206,0.02,0.208,0.217,0.209
14.0,9.0,7.0,2.0,0.0,0.364,0.208,0.021,0.209,0.219,0.213
13.0,8.0,7.0,2.0,0.0,0.359,0.205,0.019,0.208,0.215,0.209
14.0,9.0,6.0,2.0,0.0,0.356,0.204,0.02,0.191,0.2,0.186
13.0,8.0,8.0,1.0,0.0,0.342,0.177,0.021,0.179,0.191,0.178
14.0,9.0,8.0,2.0,0.0,0.341,0.176,0.019,0.177,0.192,0.177
15.0,9.0,9.0,2.0,0.0,0.343,0.178,0.019,0.174,0.186,0.174
14.0,9.0,8.0,1.0,0.0,0.34,0.176,0.021,0.178,0.192,0.178
14.0,9.0,8.0,2.0,0.0,0.341,0.176,0.021,0.174,0.19,0.178
14.0,9.0,8.0,2.0,0.0,0.342,0.176,0.02,0.178,0.192,0.179
14.0,9.0,9.0,1.0,0.0,0.342,0.177,0.021,0.18,0.193,0.18
14.0,9.0,8.0,2.0,0.0,0.339,0.177,0.021,0.177,0.191,0.18
14.0,9.0,8.0,2.0,0.0,0.339,0.177,0.02,0.176,0.191,0.177
15.0,9.0,9.0,1.0,0.0,0.34,0.178,0.021,0.176,0.19,0.178
14.0,9.0,8.0,2.0,0.0,0.342,0.177,0.019,0.176,0.19,0.178
14.0,10.0,8.0,2.0,0.0,0.343,0.176,0.021,0.179,0.192,0.179
14.0,9.0,9.0,1.0,0.0,0.345,0.179,0.021,0.179,0.191,0.179
14.0,9.0,8.0,2.0,0.0,0.344,0.178,0.021,0.179,0.192,0.18
15.0,9.0,8.0,2.0,0.0,0.336,0.175,0.019,0.176,0.188,0.177
14.0,9.0,9.0,1.0,0.0,0.334,0.175,0.02,0.175,0.19,0.177
14.0,9.0,8.0,2.0,0.0,0.341,0.176,0.018,0.176,0.19,0.176
14.0,9.0,8.0,2.0,0.0,0.331,0.164,0.02,0.163,0.177,0.166
15.0,9.0,9.0,4.0,0.0,0.337,0.163,0.02,0.161,0.176,0.165
15.0,9.0,10.0,5.0,0.0,0.329,0.16,0.021,0.162,0.175,0.166
14.0,10.0,9.0,4.0,0.0,0.336,0.163,0.02,0.164,0.176,0.167
15.0,9.0,9.0,5.0,0.0,0.334,0.161,0.019,0.162,0.174,0.165
14.0,9.0,9.0,4.0,0.0,0.335,0.162,0.019,0.161,0.176,0.165
15.0,10.0,9.0,4.0,0.0,0.329,0.16,0.02,0.16,0.174,0.16
15.0,9.0,10.0,5.0,0.0,0.33,0.162,0.019,0.161,0.175,0.165
14.0,9.0,9.0,4.0,0.0,0.335,0.163,0.019,0.162,0.174,0.163
15.0,10.0,9.0,4.0,0.0,0.332,0.163,0.018,0.163,0.176,0.168
14.0,9.0,9.0,5.0,0.0,0.329,0.161,0.019,0.161,0.175,0.166
15.0,10.0,9.0,4.0,0.0,0.336,0.163,0.02,0.163,0.176,0.164
15.0,9.0,10.0,4.0,0.0,0.335,0.163,0.02,0.163,0.177,0.166
14.0,9.0,9.0,4.0,0.0,0.33,0.161,0.02,0.16,0.175,0.165
15.0,10.0,10.0,5.0,0.0,0.331,0.163,0.019,0.162,0.175,0.165
15.0,9.0,9.0,4.0,0.0,0.336,0.164,0.02,0.163,0.177,0.166
15.0,9.0,9.0,5.0,0.0,0.335,0.163,0.02,0.162,0.177,0.165
14.0,9.0,9.0,4.0,0.0,0.333,0.158,0.02,0.152,0.163,0.153
8.0,7.0,0.0,0.0,7.0,0.443,-0.036,0.007,-0.032,-0.022,-0.034
9.0,8.0,0.0,0.0,8.0,0.44,-0.036,0.006,-0.031,-0.023,-0.032
9.0,8.0,0.0,0.0,8.0,0.432,-0.035,0.008,-0.032,-0.025,-0.033
10.0,7.0,0.0,0.0,8.0,0.43,-0.034,0.009,-0.03,-0.023,-0.033
9.0,8.0,0.0,0.0,8.0,0.43,-0.035,0.008,-0.03,-0.024,-0.033
9.0,8.0,0.0,0.0,8.0,0.432,-0.035,0.009,-0.03,-0.024,-0.034
9.0,7.0,0.0,0.0,8.0,0.442,-0.036,0.009,-0.031,-0.025,-0.033
9.0,8.0,0.0,0.0,8.0,0.435,-0.034,0.008,-0.031,-0.024,-0.034
9.0,8.0,0.0,0.0,8.0,0.441,-0.034,0.008,-0.031,-0.025,-0.035
10.0,7.0,0.0,0.0,8.0,0.429,-0.035,0.009,-0.029,-0.023,-0.031
9.0,8.0,0.0,0.0,8.0,0.446,-0.035,0.009,-0.03,-0.023,-0.034
9.0,8.0,0.0,0.0,8.0,0.426,-0.037,0.009,-0.03,-0.022,-0.035
9.0,7.0,0.0,0.0,8.0,0.451,-0.035,0.008,-0.03,-0.023,-0.031
9.0,8.0,0.0,0.0,8.0,0.445,-0.034,0.009,-0.031,-0.021,-0.031
9.0,8.0,0.0,0.0,8.0,0.439,-0.034,0.01,-0.03,-0.024,-0.031
9.0,8.0,0.0,0.0,8.0,0.443,-0.033,0.009,-0.03,-0.023,-0.033
9.0,7.0,0.0,0.0,7.0,0.442,-0.035,0.009,-0.029,-0.024,-0.032
10.0,8.0,0.0,0.0,8.0,0.43,-0.033,0.01,-0.03,-0.023,-0.03
8.0,7.0,0.0,0.0,8.0,0.446,-0.035,0.008,-0.03,-0.023,-0.031
10.0,8.0,0.0,0.0,8.0,0.446,-0.034,0.009,-0.03,-0.023,-0.031
9.0,8.0,0.0,0.0,8.0,0.451,-0.034,0.01,-0.03,-0.022,-0.03
9.0,8.0,0.0,0.0,7.0,0.436,-0.032,0.01,-0.029,-0.022,-0.031
9.0,7.0,0.0,0.0,8.0,0.455,-0.034,0.011,-0.027,-0.023,-0.032
9.0,8.0,0.0,0.0,8.0,0.446,-0.034,0.01,-0.028,-0.022,-0.031
9.0,7.0,0.0,0.0,8.0,0.449,-0.033,0.011,-0.03,-0.023,-0.032
9.0,8.0,0.0,0.0,8.0,0.447,-0.033,0.012,-0.029,-0.023,-0.032
9.0,7.0,0.0,0.0,8.0,0.46,-0.032,0.01,-0.031,-0.022,-0.032
9.0,8.0,0.0,0.0,8.0,0.451,-0.034,0.011,-0.03,-0.023,-0.032
9.0,7.0,0.0,0.0,7.0,0.439,-0.034,0.011,-0.029,-0.024,-0.032
9.0,8.0,0.0,0.0,8.0,0.436,-0.032,0.011,-0.028,-0.022,-0.03
9.0,7.0,0.0,0.0,8.0,0.452,-0.034,0.011,-0.028,-0.022,-0.03
9.0,8.0,0.0,0.0,8.0,0.44,-0.035,0.01,-0.03,-0.021,-0.03
9.0,7.0,0.0,0.0,7.0,0.438,-0.034,0.01,-0.029,-0.021,-0.03
9.0,8.0,0.0,0.0,8.0,0.435,-0.034,0.011,-0.029,-0.023,-0.033
9.0,7.0,0.0,0.0,8.0,0.45,-0.034,0.011,-0.029,-0.022,-0.03
9.0,8.0,0.0,0.0,8.0,0.433,-0.035,0.011,-0.028,-0.021,-0.03
9.0,8.0,0.0,0.0,8.0,0.44,-0.032,0.012,-0.028,-0.02,-0.031
9.0,7.0,0.0,0.0,7.0,0.461,-0.034,0.01,-0.029,-0.02,-0.03
9.0,8.0,0.0,0.0,8.0,0.435,-0.033,0.011,-0.029,-0.021,-0.03
9.0,7.0,0.0,0.0,8.0,0.44,-0.033,0.012,-0.028,-0.02,-0.029
9.0,8.0,0.0,0.0,8.0,0.438,-0.032,0.012,-0.028,-0.02,-0.029
9.0,7.0,0.0,0.0,7.0,0.455,-0.032,0.012,-0.029,-0.021,-0.03
9.0,8.0,0.0,0.0,8.0,0.438,-0.033,0.013,-0.029,-0.021,-0.031
9.0,8.0,0.0,0.0,8.0,0.432,-0.032,0.013,-0.03,-0.02,-0.03
9.0,7.0,0.0,0.0,8.0,0.458,-0.033,0.013,-0.028,-0.02,-0.03
9.0,8.0,0.0,0.0,7.0,0.442,-0.032,0.012,-0.027,-0.02,-0.03
9.0,7.0,0.0,0.0,8.0,0.44,-0.032,0.011,-0.028,-0.02,-0.028
9.0,8.0,1.0,0.0,7.0,0.438,-0.033,0.012,-0.027,-0.019,-0.028
8.0,7.0,0.0,0.0,8.0,0.449,-0.032,0.013,-0.027,-0.021,-0.029
9.0,7.0,0.0,0.0,8.0,0.446,-0.03,0.012,-0.029,-0.022,-0.031
9.0,8.0,0.0,0.0,8.0,0.436,-0.031,0.012,-0.028,-0.021,-0.031
9.0,7.0,0.0,0.0,7.0,0.445,-0.031,0.012,-0.028,-0.02,-0.031
9.0,8.0,0.0,0.0,8.0,0.44,-0.031,0.014,-0.027,-0.02,-0.03
9.0,7.0,0.0,0.0,7.0,0.432,-0.033,0.013,-0.026,-0.018,-0.029
8.0,8.0,0.0,0.0,8.0,0.44,-0.031,0.013,-0.026,-0.019,-0.029
10.0,7.0,0.0,0.0,8.0,0.458,-0.032,0.013,-0.027,-0.021,-0.029
8.0,8.0,0.0,0.0,8.0,0.451,-0.031,0.012,-0.028,-0.021,-0.029
9.0,7.0,0.0,0.0,7.0,0.453,-0.031,0.012,-0.026,-0.022,-0.031
9.0,8.0,0.0,0.0,8.0,0.44,-0.033,0.013,-0.027,-0.02,-0.029
9.0,7.0,0.0,0.0,8.0,0.443,-0.032,0.013,-0.027,-0.02,-0.031
9.0,8.0,0.0,0.0,7.0,0.449,-0.031,0.013,-0.027,-0.02,-0.028
9.0,7.0,0.0,0.0,8.0,0.448,-0.033,0.013,-0.025,-0.019,-0.027
8.0,8.0,0.0,0.0,7.0,0.44,-0.032,0.013,-0.024,-0.02,-0.028
9.0,7.0,0.0,0.0,8.0,0.448,-0.031,0.012,-0.026,-0.021,-0.031
